0.00000 5.00000 10.0000 15.0000 20.0000 25.0000 30.0000 35.0000 40.0000 45.0000 50.0000 55.0000 60.0000 65.0000 70.0000 75.0000 80.0000 85.0000 90.0000
0.00000 5.00000 10.0000 15.0000 20.0000 25.0000 30.0000 35.0000 40.0000 45.0000 50.0000 55.0000 60.0000 65.0000 70.0000 75.0000 80.0000 85.0000 90.0000 95.0000 100.000 105.000 110.000 115.000 120.000 125.000 130.000 135.000 140.000 145.000 150.000 155.000 160.000 165.000 170.000 175.000 180.000
0.00000 5.00000 10.0000 15.0000 20.0000 25.0000 30.0000 35.0000 40.0000 45.0000 50.0000 55.0000 60.0000 65.0000 70.0000 75.0000 80.0000 85.0000 90.0000
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
0.00613509 0.00613568 0.00613799 0.00614372 0.00615578 0.00617865 0.00621872 0.00628505 0.00639046 0.00655340 0.00680140 0.00717716 0.00775084 0.00864700 0.0101105 0.0127010 0.0180418 0.0336502 0.196635
