0.00000 5.00000 10.0000 15.0000 20.0000 25.0000 30.0000 35.0000 40.0000 45.0000 50.0000 55.0000 60.0000 65.0000 70.0000 75.0000 80.0000 85.0000 90.0000
0.00000 5.00000 10.0000 15.0000 20.0000 25.0000 30.0000 35.0000 40.0000 45.0000 50.0000 55.0000 60.0000 65.0000 70.0000 75.0000 80.0000 85.0000 90.0000 95.0000 100.000 105.000 110.000 115.000 120.000 125.000 130.000 135.000 140.000 145.000 150.000 155.000 160.000 165.000 170.000 175.000 180.000
0.00000 5.00000 10.0000 15.0000 20.0000 25.0000 30.0000 35.0000 40.0000 45.0000 50.0000 55.0000 60.0000 65.0000 70.0000 75.0000 80.0000 85.0000 90.0000
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
0.0221216 0.0221231 0.0221294 0.0221465 0.0221846 0.0222591 0.0223922 0.0226151 0.0229718 0.0235253 0.0243684 0.0256436 0.0275814 0.0305818 0.0354079 0.0437213 0.0599525 0.100805 0.211018
