      0.00000      5.00000      10.0000      15.0000      20.0000      25.0000 30.0000      35.0000      40.0000      45.0000      50.0000      55.0000 60.0000      65.0000      70.0000      75.0000      80.0000      85.0000 90.0000
      0.00000      5.00000      10.0000      15.0000      20.0000      25.0000 30.0000      35.0000      40.0000      45.0000      50.0000      55.0000 60.0000      65.0000      70.0000      75.0000      80.0000      85.0000 90.0000      95.0000      100.000      105.000      110.000      115.000 120.000      125.000      130.000      135.000      140.000      145.000 150.000      155.000      160.000      165.000      170.000      175.000 180.000
      0.00000      5.00000      10.0000      15.0000      20.0000      25.0000 30.0000      35.0000      40.0000      45.0000      50.0000      55.0000 60.0000      65.0000      70.0000      75.0000      80.0000      85.0000 90.0000
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
    0.0364374    0.0364391    0.0364471    0.0364708    0.0365265    0.0366388 0.0368430    0.0371885    0.0377445    0.0386099    0.0399288    0.0419204 0.0449342    0.0495650    0.0569151    0.0692810    0.0923125     0.143401 0.222540
